Call ID,Segment,Date,Start Time,Calling Party,Dialed Number,Split/Skill,Time,Trunk,ORIGLOGIN,Time,SEGSTOP,Trunk Group,Universal Call ID
1898287,1,11/2/2021,11:07:05 AM,405510,123456789#,EPA_DE,:01:25,001V04030,408010,11:07:00 AM,11:08:30 AM,Vodafone,
1898290,1,11/2/2021,11:08:49 AM,405505,123456789#,EPA_DE,:00:16,001V08001,408005,11:08:00 AM,11:09:05 AM,Vodafone,
1898293,1,11/2/2021,11:09:07 AM,405510,123456789#,EPA_DE,:01:33,001V04002,408010,11:09:00 AM,11:10:40 AM,Vodafone,
1898307,1,11/2/2021,11:14:19 AM,405505,123456789#,EPA_DE,:00:34,001V04003,408005,11:14:00 AM,11:14:53 AM,Vodafone,
1898313,1,11/2/2021,11:16:33 AM,405505,123456789#,EPA_DE,:00:04,001V04005,408005,11:16:00 AM,11:16:37 AM,Vodafone,
1898320,1,11/2/2021,11:18:00 AM,405505,123456789#,EPA_DE,:00:06,001V04006,408005,11:18:00 AM,11:18:06 AM,Vodafone,
1898325,1,11/2/2021,11:16:29 AM,405510,123456789#,EPA_DE,:03:48,001V04004,408010,11:16:00 AM,11:20:17 AM,Vodafone,
1898334,1,11/2/2021,11:25:26 AM,405505,123456789#,EPA_DE,:01:11,001V04007,408005,11:25:00 AM,11:26:37 AM,Vodafone,
1898342,1,11/2/2021,11:29:36 AM,405505,123456789#,EPA_DE,:01:22,001V04008,408005,11:29:00 AM,11:30:58 AM,Vodafone,
1898360,1,11/2/2021,11:32:36 AM,405505,123456789#,EPA_DE,:07:20,001V04009,408005,11:32:00 AM,11:39:56 AM,Vodafone,
1898374,1,11/2/2021,11:43:26 AM,405510,123456789#,EPA_DE,:02:15,001V04010,408010,11:43:00 AM,11:45:41 AM,Vodafone,
1898421,1,11/2/2021,12:06:12 PM,405510,123456789#,EPA_DE,:00:59,001V04011,408010,12:06:00 PM,12:07:11 PM,Vodafone,
1898423,1,11/2/2021,12:07:49 PM,405510,123456789#,EPA_DE,:00:16,001V04012,408010,12:07:00 PM,12:08:05 PM,Vodafone,
1898435,1,11/2/2021,12:14:04 PM,405505,123456789#,EPA_DE,:00:21,001V04013,408005,12:14:00 PM,12:14:25 PM,Vodafone,
1898440,1,11/2/2021,12:14:57 PM,405505,123456789#,EPA_DE,:02:23,001V04014,408005,12:14:00 PM,12:17:20 PM,Vodafone,
1898512,1,11/2/2021,12:51:38 PM,405505,123456789#,EPA_DE,:00:40,001V04015,408005,12:51:00 PM,12:52:18 PM,Vodafone,
1898531,1,11/2/2021,1:00:23 PM,405505,123456789#,EPA_DE,:00:37,001V04017,408005,1:00:00 PM,1:01:00 PM,Vodafone,
1898561,1,11/2/2021,1:09:46 PM,405505,123456789#,EPA_DE,:02:27,001V04018,408005,1:09:00 PM,1:12:13 PM,Vodafone,
1898570,1,11/2/2021,1:17:57 PM,405505,123456789#,EPA_DE,:00:15,001V04020,408005,1:17:00 PM,1:18:12 PM,Vodafone,
1898584,1,11/2/2021,1:24:02 PM,405505,123456789#,EPA_DE,:01:01,001V04021,408005,1:24:00 PM,1:25:03 PM,Vodafone,
1898586,1,11/2/2021,1:27:02 PM,405505,123456789#,EPA_DE,:00:16,001V04022,408005,1:27:00 PM,1:27:21 PM,Vodafone,
1898590,1,11/2/2021,1:29:55 PM,405505,123456789#,EPA_DE,:00:11,001V04023,408005,1:29:00 PM,1:30:06 PM,Vodafone,
1898593,1,11/2/2021,1:31:15 PM,405505,123456789#,EPA_DE,:00:04,001V04024,408005,1:31:00 PM,1:31:19 PM,Vodafone,
1898619,1,11/2/2021,1:48:09 PM,405506,123456789#,EPA_DE,:00:34,001V04025,408006,1:48:00 PM,1:48:43 PM,Vodafone,
1898639,1,11/2/2021,2:00:44 PM,405510,123456789#,EPA_DE,:00:08,001V04026,408010,2:00:00 PM,2:00:52 PM,Vodafone,
1898643,1,11/2/2021,2:01:57 PM,405510,123456789#,EPA_DE,:00:25,001V04028,408010,2:01:00 PM,2:03:07 PM,Vodafone,
1898645,1,11/2/2021,2:03:22 PM,405510,123456789#,EPA_DE,:00:23,001V04029,408010,2:03:00 PM,2:03:49 PM,Vodafone,
1898650,1,11/2/2021,2:01:13 PM,405505,123456789#,EPA_DE,:03:07,001V04027,408005,2:01:00 PM,2:04:20 PM,Vodafone,
1898652,1,11/2/2021,2:04:14 PM,405510,123456789#,EPA_DE,:01:02,001V04030,408010,2:04:00 PM,2:05:16 PM,Vodafone,
1898656,1,11/2/2021,2:05:31 PM,405510,123456789#,EPA_DE,:00:23,001V08002,408010,2:05:00 PM,2:05:57 PM,Vodafone,
1898657,1,11/2/2021,2:06:12 PM,405510,123456789#,EPA_DE,:00:14,001V08003,408010,2:06:00 PM,2:06:33 PM,Vodafone,
1898663,1,11/2/2021,2:06:48 PM,405510,123456789#,EPA_DE,:00:24,001V08004,408010,2:06:00 PM,2:07:19 PM,Vodafone,
1898670,1,11/2/2021,2:07:36 PM,405510,123456789#,EPA_DE,:00:23,001V08005,408010,2:07:00 PM,2:08:29 PM,Vodafone,
1898678,1,11/2/2021,2:08:45 PM,405510,123456789#,EPA_DE,:00:28,001V08006,408010,2:08:00 PM,2:09:58 PM,Vodafone,
1898681,1,11/2/2021,2:05:29 PM,405506,123456789#,EPA_DE,:06:06,001V08001,408006,2:05:00 PM,2:11:35 PM,Vodafone,
1898687,1,11/2/2021,2:12:02 PM,405510,123456789#,EPA_DE,:00:24,001V08007,408010,2:12:00 PM,2:13:11 PM,Vodafone,
1898690,1,11/2/2021,2:12:42 PM,405506,123456789#,EPA_DE,:02:10,001V08008,408006,2:12:00 PM,2:14:52 PM,Vodafone,
1898713,1,11/2/2021,2:27:03 PM,405506,123456789#,EPA_DE,:00:15,001V08012,408006,2:27:00 PM,2:27:18 PM,Vodafone,
1898720,1,11/2/2021,2:28:53 PM,405506,123456789#,EPA_DE,:00:36,001V08013,408006,2:28:00 PM,2:29:29 PM,Vodafone,
1898729,1,11/2/2021,2:15:00 PM,405510,123456789#,EPA_DE,:24:18,001V08010,408010,2:15:00 PM,2:39:18 PM,Vodafone,
1898743,1,11/2/2021,2:54:08 PM,405505,123456789#,EPA_DE,:00:08,001V08015,408005,2:54:00 PM,2:54:16 PM,Vodafone,
1898745,1,11/2/2021,2:54:42 PM,405505,123456789#,EPA_DE,:00:07,001V08017,408005,2:54:00 PM,2:54:49 PM,Vodafone,
1898747,1,11/2/2021,2:48:36 PM,405510,123456789#,EPA_DE,:12:17,001V08014,408010,2:48:00 PM,3:00:53 PM,Vodafone,
1898790,1,11/2/2021,3:36:57 PM,405510,123456789#,EPA_DE,:02:34,001V08021,408010,3:36:00 PM,3:39:31 PM,Vodafone,
1898812,1,11/2/2021,3:56:41 PM,405506,123456789#,EPA_DE,:00:22,001V08023,408006,3:56:00 PM,3:57:03 PM,Vodafone,
1898822,1,11/2/2021,4:00:50 PM,405510,123456789#,EPA_DE,:00:45,001V08024,408010,4:00:00 PM,4:01:35 PM,Vodafone,
1898828,1,11/2/2021,4:01:50 PM,405510,123456789#,EPA_DE,:04:02,001V08025,408010,4:01:00 PM,4:05:52 PM,Vodafone,
1898856,1,11/2/2021,4:19:56 PM,405505,123456789#,EPA_DE,:01:55,001V08026,408005,4:19:00 PM,4:21:51 PM,Vodafone,
1898868,1,11/2/2021,4:20:58 PM,405506,123456789#,EPA_DE,:03:41,001V08027,408006,4:20:00 PM,4:24:39 PM,Vodafone,
1898884,1,11/2/2021,4:32:47 PM,405505,123456789#,EPA_DE,:00:52,001V08028,408005,4:32:00 PM,4:33:39 PM,Vodafone,
1898926,1,11/2/2021,4:50:35 PM,405506,123456789#,EPA_DE,:09:05,001V08030,408006,4:50:00 PM,4:59:40 PM,Vodafone,
1898963,1,11/2/2021,5:31:13 PM,405505,123456789#,EPA_DE,:00:17,001V04001,408005,5:31:00 PM,5:31:32 PM,Vodafone,
1898966,1,11/2/2021,5:32:26 PM,405506,123456789#,EPA_DE,:00:15,001V04004,408006,5:32:00 PM,5:32:41 PM,Vodafone,
1898972,1,11/2/2021,5:33:20 PM,405506,123456789#,EPA_DE,:02:18,001V04005,408006,5:33:00 PM,5:35:38 PM,Vodafone,
1898974,1,11/2/2021,5:32:18 PM,405505,123456789#,EPA_DE,:05:10,001V04003,408005,5:32:00 PM,5:37:28 PM,Vodafone,
1899318,1,12/2/2021,9:14:38 AM,405510,123456789#,EPA_DE,:06:57,001V04009,408010,9:14:00 AM,9:21:35 AM,Vodafone,
1899448,1,12/2/2021,10:02:14 AM,405505,123456789#,EPA_DE,:02:10,001V04013,408005,10:02:00 AM,10:04:24 AM,Vodafone,
1899515,1,12/2/2021,10:23:56 AM,405505,123456789#,EPA_DE,:00:30,001V04014,408005,10:23:00 AM,10:24:26 AM,Vodafone,
1899523,1,12/2/2021,10:27:04 AM,405510,123456789#,EPA_DE,:00:12,001V04017,408010,10:27:00 AM,10:27:16 AM,Vodafone,
1899529,1,12/2/2021,10:25:37 AM,405505,123456789#,EPA_DE,:03:51,001V04015,408005,10:25:00 AM,10:29:28 AM,Vodafone,
1899558,1,12/2/2021,10:37:37 AM,405510,123456789#,EPA_DE,:07:51,001V04018,408010,10:37:00 AM,10:45:28 AM,Vodafone,
1899562,1,12/2/2021,10:47:10 AM,405505,123456789#,EPA_DE,:00:19,001V04019,408005,10:47:00 AM,10:47:30 AM,Vodafone,
1899569,1,12/2/2021,10:48:47 AM,405510,123456789#,EPA_DE,:00:27,001V04021,408010,10:48:00 AM,10:49:14 AM,Vodafone,
1899570,1,12/2/2021,10:49:29 AM,405510,123456789#,EPA_DE,:00:26,001V04022,408010,10:49:00 AM,10:49:55 AM,Vodafone,
1899578,1,12/2/2021,10:51:31 AM,405505,123456789#,EPA_DE,:00:35,001V04023,408005,10:51:00 AM,10:52:06 AM,Vodafone,
1899641,1,12/2/2021,11:20:39 AM,405505,123456789#,EPA_DE,:00:27,001V04024,408005,11:20:00 AM,11:21:06 AM,Vodafone,
1899669,1,12/2/2021,11:33:00 AM,405505,123456789#,EPA_DE,:00:02,001V04027,408005,11:33:00 AM,11:33:05 AM,Vodafone,
1899672,1,12/2/2021,11:30:56 AM,405510,123456789#,EPA_DE,:02:56,001V04026,408010,11:30:00 AM,11:33:52 AM,Vodafone,
1899705,1,12/2/2021,11:43:11 AM,405510,123456789#,EPA_DE,:00:23,001V04029,408010,11:43:00 AM,11:43:34 AM,Vodafone,
1899709,1,12/2/2021,11:43:52 AM,405510,123456789#,EPA_DE,:00:41,001V04030,408010,11:43:00 AM,11:44:33 AM,Vodafone,
1899761,1,12/2/2021,12:01:32 PM,405510,123456789#,EPA_DE,:00:43,001V04004,408010,12:01:00 PM,12:02:15 PM,Vodafone,
1899774,1,12/2/2021,12:03:04 PM,405510,123456789#,EPA_DE,:05:07,001V04005,408010,12:03:00 PM,12:08:11 PM,Vodafone,
1899800,1,12/2/2021,12:19:21 PM,405505,123456789#,EPA_DE,:00:23,001V04006,408005,12:19:00 PM,12:19:44 PM,Vodafone,
1899974,1,12/2/2021,1:47:12 PM,405506,123456789#,EPA_DE,:04:51,001V04009,408006,1:47:00 PM,1:52:03 PM,Vodafone,
1900039,1,12/2/2021,2:11:33 PM,405505,123456789#,EPA_DE,:00:06,001V04010,408005,2:11:00 PM,2:11:39 PM,Vodafone,
1900044,1,12/2/2021,2:12:17 PM,405505,123456789#,EPA_DE,:00:48,001V04011,408005,2:12:00 PM,2:13:05 PM,Vodafone,
1900133,1,12/2/2021,2:34:04 PM,405510,123456789#,EPA_DE,:06:05,001V04015,408010,2:34:00 PM,2:40:09 PM,Vodafone,
1900194,1,12/2/2021,2:44:13 PM,405510,123456789#,EPA_DE,:23:21,001V04017,408010,2:44:00 PM,3:07:34 PM,Vodafone,
1901073,1,2/15/2021,10:16:01 AM,405506,123456789#,EPA_DE,:01:32,001V04023,408006,10:16:00 AM,10:17:33 AM,Vodafone,
1901121,1,2/15/2021,10:30:24 AM,405506,123456789#,EPA_DE,:00:34,001V04025,408006,10:30:00 AM,10:30:58 AM,Vodafone,
1901141,1,2/15/2021,10:25:54 AM,405505,123456789#,EPA_DE,:12:44,001V04024,408005,10:25:00 AM,10:38:38 AM,Vodafone,
1901163,1,2/15/2021,10:45:30 AM,405506,123456789#,EPA_DE,:00:28,001V04031,408006,10:45:00 AM,10:45:58 AM,Vodafone,
1901207,1,2/15/2021,10:59:23 AM,405506,123456789#,EPA_DE,:00:02,001V08001,408006,10:59:00 AM,10:59:28 AM,Vodafone,
1901210,1,2/15/2021,10:59:53 AM,405506,123456789#,EPA_DE,:00:02,001V08002,408006,10:59:00 AM,10:59:58 AM,Vodafone,
1901215,1,2/15/2021,11:01:09 AM,405506,123456789#,EPA_DE,:00:02,001V08003,408006,11:01:00 AM,11:01:14 AM,Vodafone,
1901220,1,2/15/2021,11:01:53 AM,405503,123456789#,EPA_DE,:01:12,001V08005,408003,11:01:00 AM,11:03:05 AM,Vodafone,
1901238,1,2/15/2021,11:07:44 AM,405506,123456789#,EPA_DE,:00:02,001V08006,408006,11:07:00 AM,11:07:49 AM,Vodafone,
1901245,1,2/15/2021,11:08:53 AM,405506,123456789#,EPA_DE,:00:21,001V08007,408006,11:08:00 AM,11:09:14 AM,Vodafone,
1901268,1,2/15/2021,11:13:33 AM,405506,123456789#,EPA_DE,:02:29,001V08008,408006,11:13:00 AM,11:16:02 AM,Vodafone,
1901270,1,2/15/2021,11:14:59 AM,405503,123456789#,EPA_DE,:01:20,001V08009,408003,11:14:00 AM,11:16:19 AM,Vodafone,
1901281,1,2/15/2021,11:19:22 AM,405506,123456789#,EPA_DE,:00:08,001V08010,408006,11:19:00 AM,11:19:30 AM,Vodafone,
1901284,1,2/15/2021,10:40:06 AM,405505,123456789#,EPA_DE,:40:12,001V04028,408005,10:40:00 AM,11:20:18 AM,Vodafone,
1901289,1,2/15/2021,11:19:54 AM,405506,123456789#,EPA_DE,:02:30,001V08011,408006,11:19:00 AM,11:22:24 AM,Vodafone,
1901306,1,2/15/2021,11:26:44 AM,405506,123456789#,EPA_DE,:00:59,001V08013,408006,11:26:00 AM,11:27:43 AM,Vodafone,
1901308,1,2/15/2021,11:27:05 AM,405503,123456789#,EPA_DE,:00:51,001V08014,408003,11:27:00 AM,11:27:56 AM,Vodafone,
1901309,1,2/15/2021,11:28:23 AM,405503,123456789#,EPA_DE,:00:19,001V08015,408003,11:28:00 AM,11:28:42 AM,Vodafone,
1901321,1,2/15/2021,11:32:18 AM,405506,123456789#,EPA_DE,:00:28,001V08017,408006,11:32:00 AM,11:32:46 AM,Vodafone,
1901327,1,2/15/2021,11:33:31 AM,405506,123456789#,EPA_DE,:00:06,001V08018,408006,11:33:00 AM,11:33:37 AM,Vodafone,
1901331,1,2/15/2021,11:34:49 AM,405506,123456789#,EPA_DE,:00:02,001V08019,408006,11:34:00 AM,11:34:54 AM,Vodafone,
1901350,1,2/15/2021,11:20:59 AM,405505,123456789#,EPA_DE,:20:26,001V08012,408005,11:20:00 AM,11:41:25 AM,Vodafone,
1901365,1,2/15/2021,11:44:54 AM,405503,123456789#,EPA_DE,:00:02,001V04003,408003,11:44:00 AM,11:45:17 AM,Vodafone,
1901395,1,2/15/2021,11:48:38 AM,405506,123456789#,EPA_DE,:08:28,001V04004,408006,11:48:00 AM,11:57:06 AM,Vodafone,
1901398,1,2/15/2021,11:58:12 AM,405503,123456789#,EPA_DE,:00:59,001V04005,408003,11:58:00 AM,11:59:11 AM,Vodafone,
1901403,1,2/15/2021,11:44:24 AM,405505,123456789#,EPA_DE,:17:07,001V04002,408005,11:44:00 AM,12:01:31 PM,Vodafone,
1901411,1,2/15/2021,12:04:26 PM,405503,123456789#,EPA_DE,:00:23,001V04006,408003,12:04:00 PM,12:04:49 PM,Vodafone,
1901414,1,2/15/2021,12:05:44 PM,405503,123456789#,EPA_DE,:00:43,001V04007,408003,12:05:00 PM,12:06:27 PM,Vodafone,
1901472,1,2/15/2021,12:19:21 PM,405505,123456789#,EPA_DE,:00:37,001V04010,408005,12:19:00 PM,12:19:58 PM,Vodafone,
1901480,1,2/15/2021,12:19:41 PM,405503,123456789#,EPA_DE,:01:40,001V04011,408003,12:19:00 PM,12:21:21 PM,Vodafone,
1901490,1,2/15/2021,12:09:13 PM,405506,123456789#,EPA_DE,:15:03,001V04008,408006,12:09:00 PM,12:24:16 PM,Vodafone,
1901493,1,2/15/2021,12:23:59 PM,405505,123456789#,EPA_DE,:00:15,001V04012,408005,12:23:00 PM,12:24:18 PM,Vodafone,
1901529,1,2/15/2021,12:40:40 PM,405503,123456789#,EPA_DE,:00:56,001V04014,408003,12:40:00 PM,12:41:36 PM,Vodafone,
1901530,1,2/15/2021,12:42:01 PM,405503,123456789#,EPA_DE,:00:12,001V04015,408003,12:42:00 PM,12:42:13 PM,Vodafone,
1901569,1,2/15/2021,12:59:58 PM,405503,123456789#,EPA_DE,:00:02,001V04017,408003,12:59:00 PM,1:00:15 PM,Vodafone,
1901576,1,2/15/2021,1:00:45 PM,405503,123456789#,EPA_DE,:01:28,001V04018,408003,1:00:00 PM,1:02:13 PM,Vodafone,
1901606,1,2/15/2021,1:16:44 PM,405503,123456789#,EPA_DE,:00:02,001V04019,408003,1:16:00 PM,1:16:51 PM,Vodafone,
1901611,1,2/15/2021,1:16:55 PM,405506,123456789#,EPA_DE,:00:43,001V04020,408006,1:16:00 PM,1:17:38 PM,Vodafone,
1901614,1,2/15/2021,1:17:33 PM,405503,123456789#,EPA_DE,:01:05,001V04021,408003,1:17:00 PM,1:18:38 PM,Vodafone,
1901629,1,2/15/2021,1:21:00 PM,405506,123456789#,EPA_DE,:06:28,001V04022,408006,1:21:00 PM,1:27:28 PM,Vodafone,
1901645,1,2/15/2021,1:32:45 PM,405503,123456789#,EPA_DE,:01:29,001V04023,408003,1:32:00 PM,1:34:14 PM,Vodafone,
1901652,1,2/15/2021,1:35:00 PM,405510,123456789#,EPA_DE,:04:59,001V04024,408010,1:35:00 PM,1:39:59 PM,Vodafone,
1901677,1,2/15/2021,1:46:42 PM,405506,123456789#,EPA_DE,:03:33,001V04025,408006,1:46:00 PM,1:50:15 PM,Vodafone,
1901706,1,2/15/2021,1:56:09 PM,405510,123456789#,EPA_DE,:06:04,001V04026,408010,1:56:00 PM,2:02:13 PM,Vodafone,
1901707,1,2/15/2021,2:01:29 PM,405503,123456789#,EPA_DE,:00:51,001V04027,408003,2:01:00 PM,2:02:20 PM,Vodafone,
1901718,1,2/15/2021,2:08:28 PM,405505,123456789#,EPA_DE,:00:46,001V04028,408005,2:08:00 PM,2:09:14 PM,Vodafone,
1901730,1,2/15/2021,2:09:50 PM,405510,123456789#,EPA_DE,:04:47,001V04029,408010,2:09:00 PM,2:14:37 PM,Vodafone,
1901746,1,2/15/2021,2:19:24 PM,405505,123456789#,EPA_DE,:01:05,001V04031,408005,2:19:00 PM,2:20:29 PM,Vodafone,
1901799,1,2/15/2021,2:57:53 PM,405503,123456789#,EPA_DE,:01:16,001V08001,408003,2:57:00 PM,2:59:09 PM,Vodafone,
1901805,1,2/15/2021,3:08:57 PM,405505,123456789#,EPA_DE,:00:29,001V08003,408005,3:08:00 PM,3:09:26 PM,Vodafone,
1901812,1,2/15/2021,3:13:17 PM,405505,123456789#,EPA_DE,:00:20,001V08004,408005,3:13:00 PM,3:13:40 PM,Vodafone,
1901828,1,2/15/2021,3:21:19 PM,405505,123456789#,EPA_DE,:00:25,001V08005,408005,3:21:00 PM,3:21:44 PM,Vodafone,
1901833,1,2/15/2021,2:59:48 PM,405510,123456789#,EPA_DE,:23:34,001V08002,408010,2:59:00 PM,3:23:22 PM,Vodafone,
1901860,1,2/15/2021,3:45:53 PM,405503,123456789#,EPA_DE,:00:11,001V08007,408003,3:45:00 PM,3:46:04 PM,Vodafone,
1901885,1,2/15/2021,3:50:55 PM,405506,123456789#,EPA_DE,:00:30,001V08009,408006,3:50:00 PM,3:51:25 PM,Vodafone,
1901889,1,2/15/2021,3:47:37 PM,405503,123456789#,EPA_DE,:04:13,001V08008,408003,3:47:00 PM,3:51:50 PM,Vodafone,
1901899,1,2/15/2021,3:34:15 PM,405510,123456789#,EPA_DE,:20:21,001V08006,408010,3:34:00 PM,3:54:36 PM,Vodafone,
1901905,1,2/15/2021,3:55:59 PM,405503,123456789#,EPA_DE,:00:11,001V08013,408003,3:55:00 PM,3:56:10 PM,Vodafone,
1901909,1,2/15/2021,3:56:44 PM,405503,123456789#,EPA_DE,:03:35,001V08014,408003,3:56:00 PM,4:00:19 PM,Vodafone,
1901932,1,2/15/2021,4:01:10 PM,405506,123456789#,EPA_DE,:15:59,001V08015,408006,4:01:00 PM,4:17:09 PM,Vodafone,
1901938,1,2/15/2021,4:19:39 PM,405503,123456789#,EPA_DE,:00:58,001V08017,408003,4:19:00 PM,4:20:37 PM,Vodafone,
1901944,1,2/15/2021,4:23:29 PM,405503,123456789#,EPA_DE,:00:49,001V08018,408003,4:23:00 PM,4:24:18 PM,Vodafone,
1901949,1,2/15/2021,3:55:25 PM,405510,123456789#,EPA_DE,:31:23,001V08012,408010,3:55:00 PM,4:26:48 PM,Vodafone,
1901953,1,2/15/2021,4:28:03 PM,405506,123456789#,EPA_DE,:00:24,001V08019,408006,4:28:00 PM,4:28:27 PM,Vodafone,
1901959,1,2/15/2021,4:36:12 PM,405503,123456789#,EPA_DE,:00:46,001V08021,408003,4:36:00 PM,4:36:58 PM,Vodafone,
1901961,1,2/15/2021,4:37:37 PM,405503,123456789#,EPA_DE,:00:39,001V08022,408003,4:37:00 PM,4:38:16 PM,Vodafone,
1901972,1,2/15/2021,4:46:51 PM,405506,123456789#,EPA_DE,:00:04,001V08023,408006,4:46:00 PM,4:46:55 PM,Vodafone,
1901976,1,2/15/2021,4:50:46 PM,405503,123456789#,EPA_DE,:00:55,001V08024,408003,4:50:00 PM,4:51:41 PM,Vodafone,
1901985,1,2/15/2021,4:28:28 PM,405510,123456789#,EPA_DE,:30:02,001V08020,408010,4:28:00 PM,4:58:30 PM,Vodafone,
1901994,1,2/15/2021,5:06:59 PM,405503,123456789#,EPA_DE,:00:58,001V08025,408003,5:06:00 PM,5:07:57 PM,Vodafone,
1902005,1,2/15/2021,5:13:56 PM,405506,123456789#,EPA_DE,:00:23,001V08028,408006,5:13:00 PM,5:14:19 PM,Vodafone,
1902007,1,2/15/2021,5:08:18 PM,405503,123456789#,EPA_DE,:07:31,001V08026,408003,5:08:00 PM,5:15:49 PM,Vodafone,
1902033,1,2/15/2021,5:11:20 PM,405510,123456789#,EPA_DE,:20:05,001V08027,408010,5:11:00 PM,5:31:25 PM,Vodafone,
1902059,1,2/15/2021,5:58:27 PM,405503,123456789#,EPA_DE,:01:32,001V08029,408003,5:58:00 PM,5:59:59 PM,Vodafone,
1902071,1,2/15/2021,6:03:42 PM,405503,123456789#,EPA_DE,:03:15,001V08030,408003,6:03:00 PM,6:06:57 PM,Vodafone,
1902499,1,2/16/2021,10:30:45 AM,405505,123456789#,EPA_DE,:01:26,001V04004,408005,10:30:00 AM,10:32:11 AM,Vodafone,
1902507,1,2/16/2021,10:34:27 AM,405505,123456789#,EPA_DE,:00:27,001V04005,408005,10:34:00 AM,10:34:54 AM,Vodafone,
1902523,1,2/16/2021,10:39:31 AM,405506,123456789#,EPA_DE,:01:30,001V04006,408006,10:39:00 AM,10:41:01 AM,Vodafone,
1902544,1,2/16/2021,10:46:40 AM,405506,123456789#,EPA_DE,:00:33,001V04008,408006,10:46:00 AM,10:47:13 AM,Vodafone,
1902552,1,2/16/2021,10:48:13 AM,405506,123456789#,EPA_DE,:00:21,001V04009,408006,10:48:00 AM,10:48:34 AM,Vodafone,
1902566,1,2/16/2021,10:41:56 AM,405505,123456789#,EPA_DE,:10:57,001V04007,408005,10:41:00 AM,10:52:53 AM,Vodafone,
1902583,1,2/16/2021,10:55:36 AM,405505,123456789#,EPA_DE,:03:48,001V04010,408005,10:55:00 AM,10:59:24 AM,Vodafone,
1902596,1,2/16/2021,11:01:45 AM,405506,123456789#,EPA_DE,:00:35,001V04011,408006,11:01:00 AM,11:02:20 AM,Vodafone,
1902605,1,2/16/2021,11:01:52 AM,405505,123456789#,EPA_DE,:04:09,001V04012,408005,11:01:00 AM,11:06:01 AM,Vodafone,
1902607,1,2/16/2021,11:04:22 AM,405503,123456789#,EPA_DE,:03:02,001V04013,408003,11:04:00 AM,11:07:24 AM,Vodafone,
1902645,1,2/16/2021,11:22:17 AM,405506,123456789#,EPA_DE,:02:19,001V04018,408006,11:22:00 AM,11:24:36 AM,Vodafone,
1902702,1,2/16/2021,11:46:07 AM,405503,123456789#,EPA_DE,:00:03,001V04022,408003,11:46:00 AM,11:46:10 AM,Vodafone,
1902707,1,2/16/2021,11:44:56 AM,405506,123456789#,EPA_DE,:01:42,001V04020,408006,11:44:00 AM,11:46:38 AM,Vodafone,
1902714,1,2/16/2021,11:45:09 AM,405505,123456789#,EPA_DE,:02:14,001V04021,408005,11:45:00 AM,11:47:23 AM,Vodafone,
1902715,1,2/16/2021,11:46:56 AM,405503,123456789#,EPA_DE,:00:37,001V04023,408003,11:46:00 AM,11:47:33 AM,Vodafone,
1902718,1,2/16/2021,11:47:55 AM,405503,123456789#,EPA_DE,:00:35,001V04024,408003,11:47:00 AM,11:48:30 AM,Vodafone,
1902731,1,2/16/2021,11:53:12 AM,405506,123456789#,EPA_DE,:00:06,001V04025,408006,11:53:00 AM,11:53:18 AM,Vodafone,
1902734,1,2/16/2021,11:54:03 AM,405506,123456789#,EPA_DE,:00:06,001V04026,408006,11:54:00 AM,11:54:12 AM,Vodafone,
1902747,1,2/16/2021,11:58:18 AM,405503,123456789#,EPA_DE,:00:03,001V04027,408003,11:58:00 AM,11:58:25 AM,Vodafone,
1902752,1,2/16/2021,11:59:02 AM,405503,123456789#,EPA_DE,:00:48,001V04028,408003,11:59:00 AM,11:59:50 AM,Vodafone,
1902755,1,2/16/2021,11:59:42 AM,405505,123456789#,EPA_DE,:01:05,001V04029,408005,11:59:00 AM,12:00:47 PM,Vodafone,
1902781,1,2/16/2021,12:08:02 PM,405505,123456789#,EPA_DE,:02:21,001V04030,408005,12:08:00 PM,12:10:23 PM,Vodafone,
1902782,1,2/16/2021,12:08:35 PM,405506,123456789#,EPA_DE,:02:32,001V04031,408006,12:08:00 PM,12:11:07 PM,Vodafone,
1902791,1,2/16/2021,12:13:28 PM,405506,123456789#,EPA_DE,:00:05,001V08001,408006,12:13:00 PM,12:13:33 PM,Vodafone,
1902804,1,2/16/2021,12:19:48 PM,405505,123456789#,EPA_DE,:01:01,001V08003,408005,12:19:00 PM,12:20:49 PM,Vodafone,
1902815,1,2/16/2021,12:23:08 PM,405506,123456789#,EPA_DE,:00:12,001V08004,408006,12:23:00 PM,12:23:20 PM,Vodafone,
1902818,1,2/16/2021,12:24:16 PM,405506,123456789#,EPA_DE,:00:08,001V08005,408006,12:24:00 PM,12:24:24 PM,Vodafone,
1902837,1,2/16/2021,12:29:51 PM,405505,123456789#,EPA_DE,:00:34,001V08006,408005,12:29:00 PM,12:30:25 PM,Vodafone,
1902858,1,2/16/2021,12:14:52 PM,405503,123456789#,EPA_DE,:22:41,001V08002,408003,12:14:00 PM,12:37:33 PM,Vodafone,
1902860,1,2/16/2021,12:36:45 PM,405505,123456789#,EPA_DE,:00:59,001V08007,408005,12:36:00 PM,12:37:44 PM,Vodafone,
1902873,1,2/16/2021,12:42:20 PM,405505,123456789#,EPA_DE,:00:50,001V08008,408005,12:42:00 PM,12:43:10 PM,Vodafone,
1902882,1,2/16/2021,12:46:00 PM,405503,123456789#,EPA_DE,:00:57,001V08009,408003,12:46:00 PM,12:46:57 PM,Vodafone,
